facility_id,facility_name,county,is_houston_area,hospital_ownership,measure_id,measure_name,top_box_pct,completed_surveys
450885,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,COLLIN,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",78.0,482.0
670062,BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL,DENTON,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",76.0,91.0
670062,BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL,DENTON,False,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",89.0,91.0
670062,BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL,DENTON,False,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",86.0,91.0
670062,BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL,DENTON,False,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",66.0,91.0
670062,BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL,DENTON,False,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,91.0
670062,BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL,DENTON,False,Proprietary,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",73.0,91.0
670062,BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL,DENTON,False,Proprietary,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",83.0,91.0
670062,BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL,DENTON,False,Proprietary,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",67.0,91.0
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,DALLAS,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",83.0,647.0
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,DALLAS,False,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",87.0,647.0
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,DALLAS,False,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",84.0,647.0
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,DALLAS,False,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",71.0,647.0
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,DALLAS,False,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",89.0,647.0
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,DALLAS,False,Proprietary,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",84.0,647.0
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,DALLAS,False,Proprietary,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",66.0,647.0
450851,BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,DALLAS,False,Proprietary,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",87.0,647.0
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,TARRANT,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",75.0,1448.0
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,TARRANT,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",80.0,1448.0
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,TARRANT,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",78.0,1448.0
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,TARRANT,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",62.0,1448.0
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,TARRANT,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",87.0,1448.0
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,TARRANT,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",77.0,1448.0
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,TARRANT,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",61.0,1448.0
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,TARRANT,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",79.0,1448.0
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA,HAYS,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",89.0,57.0
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA,HAYS,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",90.0,57.0
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA,HAYS,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",82.0,57.0
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA,HAYS,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",62.0,57.0
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA,HAYS,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",92.0,57.0
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA,HAYS,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",91.0,57.0
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA,HAYS,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",81.0,57.0
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA,HAYS,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",88.0,57.0
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,DENTON,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",77.0,247.0
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,DENTON,False,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",79.0,247.0
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,DENTON,False,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",82.0,247.0
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,DENTON,False,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",63.0,247.0
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,DENTON,False,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",85.0,247.0
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,DENTON,False,Proprietary,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",79.0,247.0
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,DENTON,False,Proprietary,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",68.0,247.0
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,DENTON,False,Proprietary,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",76.0,247.0
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,BURNET,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",85.0,483.0
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,BURNET,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",83.0,483.0
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,BURNET,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",81.0,483.0
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,BURNET,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",73.0,483.0
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,BURNET,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",92.0,483.0
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,BURNET,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",77.0,483.0
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,BURNET,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",70.0,483.0
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,BURNET,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",79.0,483.0
670034,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,WILLIAMSON,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",77.0,1793.0
670034,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,WILLIAMSON,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",80.0,1793.0
670034,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,WILLIAMSON,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",79.0,1793.0
670034,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,WILLIAMSON,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",62.0,1793.0
670034,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,WILLIAMSON,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,1793.0
670034,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,WILLIAMSON,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",76.0,1793.0
670034,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,WILLIAMSON,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",61.0,1793.0
670034,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,WILLIAMSON,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",77.0,1793.0
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,BELL,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",72.0,2016.0
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,BELL,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",79.0,2016.0
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,BELL,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",79.0,2016.0
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,BELL,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",61.0,2016.0
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,BELL,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,2016.0
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,BELL,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",74.0,2016.0
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,BELL,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",56.0,2016.0
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,BELL,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",74.0,2016.0
